     383	 41.742	 16.24167	 -16.600
     384	 41.742	 16.25833	 -18.200
     385	 41.742	 16.27500	 -19.900
     386	 41.742	 16.29167	 -22.300
     387	 41.742	 16.30833	 -25.400
     388	 41.742	 16.32500	 -30.400
     389	 41.742	 16.34167	 -36.800
     390	 41.742	 16.35833	 -42.350
     391	 41.742	 16.37500	 -47.700
     392	 41.742	 16.39167	 -52.500
     393	 41.742	 16.40833	 -59.150
     394	 41.742	 16.42500	 -65.400
     395	 41.742	 16.44167	 -71.050
     396	 41.742	 16.45833	 -75.750
     397	 41.742	 16.47500	 -79.200
     398	 41.742	 16.49167	 -82.900
     399	 41.742	 16.50833	 -86.300
     400	 41.742	 16.52500	 -88.500
     401	 41.742	 16.54167	 -90.400
     402	 41.742	 16.55833	 -92.100
     403	 41.742	 16.57500	 -93.750
     404	 41.742	 16.59167	 -94.600
     405	 41.742	 16.60833	 -95.900
     406	 41.742	 16.62500	 -97.950
     407	 41.742	 16.64167	 -99.500
     408	 41.742	 16.65833	 -101.900
     409	 41.742	 16.67500	 -104.300
     410	 41.742	 16.69167	 -105.600
     411	 41.742	 16.70833	 -110.500
     412	 41.742	 16.72500	 -113.500
     413	 41.742	 16.74167	 -121.700
     414	 41.742	 16.75833	 -131.350
     415	 41.742	 16.77500	 -135.950
     416	 41.742	 16.79167	 -139.050
     417	 41.742	 16.80833	 -144.200
     418	 41.742	 16.82500	 -148.650
     419	 41.742	 16.84167	 -157.350
     420	 41.725	 15.85833	 729.000
     421	 41.725	 15.87500	 734.000
     422	 41.725	 15.89167	 653.000
     423	 41.725	 15.90833	 636.000
     424	 41.725	 15.92500	 609.000
     425	 41.725	 15.94167	 604.000
     426	 41.725	 15.95833	 692.000
     427	 41.725	 15.97500	 595.000
     428	 41.725	 15.99167	 615.000
     429	 41.725	 16.00833	 592.000
     430	 41.725	 16.02500	 502.000
     431	 41.725	 16.04167	 334.000
     432	 41.725	 16.05833	 238.000
     433	 41.725	 16.07500	 112.000
     434	 41.725	 16.09167	 192.000
     435	 41.725	 16.10833	 -4.850
     436	 41.725	 16.12500	 -9.400
